;id_sn;id;name;reposts;location;created;followers;is_user_verified;mesg;name_related;location_related;Zona
94;TWITER;1,32033E+18;Saludtarapaca;13;Aníbal Pinto 815, Iquique;25-10-2020 11:35:2;8503;FALSO;RT @RCivil_Tarapaca: ¡Buen día! Hoy nuestros Expertos en Identificación ya están ubicados en todos los locales de votación de Tarapacá. En…;;;
95;TWITER;1,32033E+18;Saludtarapaca;42;Aníbal Pinto 815, Iquique;25-10-2020 11:34:42;8503;FALSO;RT @MTTTarapaca: #Plebiscito2020 Inspectores de Fiscalización ya se encuentran contolando frecuencia y funcionamiento del transporte públic…;;;
96;TWITER;1,32017E+18;Saludtarapaca;2;Aníbal Pinto 815, Iquique;25-10-2020 1:0:31;8503;FALSO;"RT @Tamarugalgob: ¿List@ para mañana? ???? Porque #ChileVotaXChile, te recordamos lo que no puedes olvidar para este #Plebiscito2020:

? Alc…";;;
97;TWITER;1,32017E+18;Saludtarapaca;14;Aníbal Pinto 815, Iquique;25-10-2020 0:57:43;8503;FALSO;RT @MTTTarapaca: #Plebiscito2020 Revisa todos los recorridos de localidades aisladas que contarán con transporte gratuito para trasladarse…;;;
98;TWITER;1,32017E+18;Saludtarapaca;3;Aníbal Pinto 815, Iquique;25-10-2020 0:57:29;8503;FALSO;"RT @SeremiSalud_I: ??Conoce la ruta para un #Plebiscito2020 seguro?. 

Te invitamos a seguir todas las medidas de autocuidado como el lavado…";;;
99;TWITER;1,32016E+18;Saludtarapaca;10;Aníbal Pinto 815, Iquique;25-10-2020 0:42:21;8503;FALSO;RT @Gore_Tarapaca: VIDEO ?? | En este #Plebiscito2020, es importante que tengas en cuenta las medidas de autocuidado para votar seguro y cui…;;;
100;TWITER;1,32156E+18;Gore_Tarapaca;4;Iquique, Chile;28-10-2020 21:30:0;21929;VERDADERO;"RECUERDA ?? | Este fin de semana los cementerios de nuestro país permanecerán cerrados para los visitantes.

Comparte esta información ???? y #CuidémonosEntreTodos #Tarapacá #Iquique #Tamarugal https://t.co/HwvYqcgXkE";;;
101;TWITER;1,32156E+18;Gore_Tarapaca;3;Iquique, Chile;28-10-2020 21:2:12;21929;VERDADERO;RT @MTTTarapaca: #MTTInforma  ¡Nuevo plazo de vigencia para la Tarjeta Nacional Estudiantil! La TNE tendrá vigencia hasta el 30 de noviembr…;;;
102;TWITER;1,32156E+18;Gore_Tarapaca;3;Iquique, Chile;28-10-2020 20:57:29;21929;VERDADERO;RT @ProdemuTarapaca: Quince mujeres de #Camiña recibieron celulares con conexión a Internet en el marco de segunda edición de la Ruta de Em…;;;
103;TWITER;1,32156E+18;Gore_Tarapaca;15;Iquique, Chile;28-10-2020 20:57:17;21929;VERDADERO;RT @GobiernodeChile: Más de 60 mil viviendas ????  a nivel nacional serán parte de #CasenEnPandemia 2020. Encuestadores visitarán cada uno de…;;;
104;TWITER;1,32156E+18;Gore_Tarapaca;3;Iquique, Chile;28-10-2020 20:57:8;21929;VERDADERO;"RT @Sencetarapaca: #NoticiaSence ??Nos reunimos junto @AgataAGTarapaca para presentarles sobre el nuevo #SubsidioAlEmpleo.
??Recuerda que si…";;;
105;TWITER;1,32155E+18;Gore_Tarapaca;7;Iquique, Chile;28-10-2020 20:17:37;21929;VERDADERO;RT @SeremiSalud_I: ??En el marco de la Búsqueda Activa Comunitaria (BAC), el equipo de salud de @IquiqueDeTodos trabaja junto a @SeremiSalud…;;;
106;TWITER;1,32154E+18;Gore_Tarapaca;0;Iquique, Chile;28-10-2020 20:0:2;21929;VERDADERO;"NOTICIAS ?? | Seremis de Desarrollo Social y de Trabajo invitan a los tarapaqueños a cobrar beneficios pendientes.

Más detalles en ?? https://t.co/eviIeG200l https://t.co/kIUY8NYOXR";;;
107;TWITER;1,32154E+18;Gore_Tarapaca;1;Iquique, Chile;28-10-2020 19:37:36;21929;VERDADERO;RT @minvutarapaca: ?? Entre el 9 y 13 de noviembre podrás seguir completando el formulario de postulación al Fondo Solidario de Elección de…;;;
108;TWITER;1,32152E+18;Gore_Tarapaca;4;Iquique, Chile;28-10-2020 18:30:0;21929;VERDADERO;"INFÓRMATE ?? | ¿Cuáles son los aforos permitidos para eventos sociales y recreativos en lugares abiertos y cerrados para oficios, ritos o ceremonias?

Aquí te contamos todos los detalles. ?? #CuidémonosEntreTodos #Tarapacá #Iquique #Tamarugal ???? https://t.co/BQSp3GAyZt";;;
109;TWITER;1,32151E+18;Gore_Tarapaca;1;Iquique, Chile;28-10-2020 17:41:24;21929;VERDADERO;RT @presidenciaresp: ?? ¡Juntos debemos trabajar por un retorno seguro, gradual y voluntario! Hoy se reunieron por primera vez los 19 miembr…;;;
110;TWITER;1,32151E+18;Gore_Tarapaca;13;Iquique, Chile;28-10-2020 17:38:41;21929;VERDADERO;RT @conaf_minagri: #CONAFTarapacá | Con bomberos y maquinarias de @MopTarapaca y @MHospicio, se combate el #IncendioForestal en la Reserva…;;;
111;TWITER;1,3215E+18;Gore_Tarapaca;6;Iquique, Chile;28-10-2020 17:20:30;21929;VERDADERO;RT @seremieduc01: Hoy se realizó la primera sesión del consejo asesor Abrir las Escuelas paso a paso 2020-2021 ???? del @Mineduc, cuyo objeti…;;;
112;TWITER;1,3215E+18;Gore_Tarapaca;16;Iquique, Chile;28-10-2020 17:12:46;21929;VERDADERO;"CASOS EN #TARAPACÁ ?? | Revisa las cifras entregadas por la autoridad sanitaria de este  miércoles 28 de octubre. ????

#Iquique #Tamarugal https://t.co/VdPLKcvjKf";;;
113;TWITER;1,3215E+18;Gore_Tarapaca;8;Iquique, Chile;28-10-2020 17:9:6;21929;VERDADERO;RT @TarapacaBBNN: ?Recordamos que mañana se recepcionan las ofertas para la licitación de cinco inmuebles en La Tirana, que buscan potencia…;;;
114;TWITER;1,32148E+18;Gore_Tarapaca;30;Iquique, Chile;28-10-2020 15:39:5;21929;VERDADERO;"RT @ministeriosalud: ? Ya está disponible el protocolo de manejo y prevención ante #COVID_19 en playas de nuestro país ??. 

Revísalo en el…";;;
115;TWITER;1,32148E+18;Gore_Tarapaca;26;Iquique, Chile;28-10-2020 15:38:56;21929;VERDADERO;RT @presidencia_cl: AHORA – El Pdte @sebastianpinera, junto a los ministros @raulfiguersa y @DrEnriqueParis, y a @claudiauribe18 de @UNESCO…;;;
116;TWITER;1,32147E+18;Gore_Tarapaca;10;Iquique, Chile;28-10-2020 15:5:28;21929;VERDADERO;RT @SeremiSalud_I: ???????????????En un trabajo conjunto entre @SeremiSalud_I y @Saludtarapaca, realizamos un operativo para realizar exámenes de…;;;
117;TWITER;1,32147E+18;Gore_Tarapaca;2;Iquique, Chile;28-10-2020 14:53:58;21929;VERDADERO;"RT @ChileOECD: Parte 3 discurso Presidente @sebastianpinera en Reunión Ministerial de la OCDE sobre ""La senda de la recuperación: fuerte, r…";;;
118;TWITER;1,32147E+18;Gore_Tarapaca;2;Iquique, Chile;28-10-2020 14:53:53;21929;VERDADERO;"RT @ChileOECD: Parte 2 discurso Presidente @sebastianpinera en Reunión Ministerial de la OCDE sobre ""La senda de la recuperación: fuerte, r…";;;
119;TWITER;1,32147E+18;Gore_Tarapaca;6;Iquique, Chile;28-10-2020 14:53:49;21929;VERDADERO;"RT @ChileOECD: [Hilo] Hoy, Presidente @sebastianpinera realizó discurso inaugural en la Reunión Ministerial anual de la OCDE sobre ""La send…";;;
120;TWITER;1,32146E+18;Gore_Tarapaca;6;Iquique, Chile;28-10-2020 14:30:0;21929;VERDADERO;"?? ¡#NoPierdasTuBono! ?? A la fecha, cerca de 137 mil personas no han cobrado el Aporte Familiar Permanente, Bono Ayuda Familiar y el Bono COVID-19. 

Revisa desde el 06 de noviembre en ?? https://t.co/6zxvd3E1N8 si eres uno de los beneficiarios?????????????? #Tarapacá #Iquique https://t.co/rvvAbh5mKx";;;
121;TWITER;1,32146E+18;Gore_Tarapaca;73;Iquique, Chile;28-10-2020 14:20:11;21929;VERDADERO;"RT @ministeriosalud: [HILO] Balance Diario #COVID_19 – miércoles 28 de octubre

El Ministerio de Salud informa los casos totales confirmado…";;;
122;TWITER;1,32145E+18;Gore_Tarapaca;24;Iquique, Chile;28-10-2020 13:55:48;21929;VERDADERO;RT @GobiernodeChile: ?? ¿Sabes cuáles son los pasos a seguir y las fechas clave del Proceso Constituyente? Entérate de todos los detalles so…;;;
123;TWITER;1,32145E+18;Gore_Tarapaca;4;Iquique, Chile;28-10-2020 13:51:42;21929;VERDADERO;"RT @seremieduc01: ?Si necesitas apoyo presencial, estamos atendiendo de 09:00 a 14:00 horas en:

?? Secretaría de Educación Tarapacá / Zeger…";;;
124;TWITER;1,32145E+18;Gore_Tarapaca;8;Iquique, Chile;28-10-2020 13:51:17;21929;VERDADERO;"RT @MTTTarapaca: #MTTInforma Recuerda que en octubre las patentes que terminen en 3? o 4? deben renovar su revisión técnica.

Verifica las…";;;
125;TWITER;1,32145E+18;Gore_Tarapaca;18;Iquique, Chile;28-10-2020 13:51:1;21929;VERDADERO;"RT @MDSTarapaca: #NoPierdasTuBono | ¡Entra a https://t.co/7gWoRzTkb0 y revisa si tienes beneficios pendientes de pago!

Seremi @aliaga_kath…";;;
126;TWITER;1,32145E+18;Gore_Tarapaca;8;Iquique, Chile;28-10-2020 13:50:51;21929;VERDADERO;RT @MTTTarapaca: ?? #FiscalizacionMTT Durante control conductor es sorprendido por inspectores de @Fisca_MTT conduciendo vehículo de carga s…;;;
127;TWITER;1,32145E+18;Gore_Tarapaca;4;Iquique, Chile;28-10-2020 13:50:42;21929;VERDADERO;"RT @sernatur_1: Te invitamos a no perder el contacto. Si trabajas en Turismo, recuerda mantener tus datos actualizados en #Sernatur ??
https…";;;
128;TWITER;1,32144E+18;Gore_Tarapaca;8;Iquique, Chile;28-10-2020 13:30:22;21929;VERDADERO;"RT @SeremiSalud_I: ??¡Atención! 

????Si quieres tomarte el test de PCR para detectar el #coronavirus a tiempo, el equipo de @red_alto @MHospi…";;;
129;TWITER;1,32144E+18;Gore_Tarapaca;4;Iquique, Chile;28-10-2020 13:0:0;21929;VERDADERO;"NOTICIAS ?? | @Mineduc hace llamado para que los más de 209 mil alumnos de 4° medio retornen a clases presenciales.

Más detalles en ?? https://t.co/b97m8f0P9m https://t.co/A2tSaAOyCH";;;
130;TWITER;1,32143E+18;Gore_Tarapaca;15;Iquique, Chile;28-10-2020 12:33:50;21929;VERDADERO;RT @CorfoTarapaca: Hoy estuvimos en InHub, el espacio de trabajo colaborativo y asociativo de @INJUVTarapaca, quienes incentivan a jóvenes…;;;
131;TWITER;1,32143E+18;Gore_Tarapaca;4;Iquique, Chile;28-10-2020 12:33:5;21929;VERDADERO;RT @minvutarapaca: ??¡¡ ATENCIÓN!!??  Revisa este link y podrá encontrar los resultados de #SubsidioDeArriendo para adultos mayores 2020 ??…;;;
132;TWITER;1,32143E+18;Gore_Tarapaca;1;Iquique, Chile;28-10-2020 12:31:52;21929;VERDADERO;RT @subderetarapaca: ¡Se extiende el plazo! Hasta el 02 de noviembre están abiertas las postulaciones para el curso de #teletrabajo, dirigi…;;;
133;TWITER;1,32143E+18;Gore_Tarapaca;13;Iquique, Chile;28-10-2020 12:31:34;21929;VERDADERO;"RT @Armada_IVZN: CONTROLES NOCTURNOS EN IQUIQUE
Con un saldo de 7 detenidos culminaron controles nocturnos realizados en Salitrera Constanc…";;;
134;TWITER;1,32143E+18;Gore_Tarapaca;4;Iquique, Chile;28-10-2020 12:31:25;21929;VERDADERO;"RT @CarabTarapaca: Carabineros de la 2ª Comisaría #PozoAlmonte y Retén #Mamiña
durante patrullajes preventivos por diferentes rutas, encont…";;;
135;TWITER;1,32143E+18;Gore_Tarapaca;2;Iquique, Chile;28-10-2020 12:31:10;21929;VERDADERO;RT @tarapacamma: Atención ??| municipios y asociaciones municipales postula al Fondo para el Reciclaje Exequiel Estay 2021, que busca en su…;;;
136;TWITER;1,32143E+18;Gore_Tarapaca;7;Iquique, Chile;28-10-2020 12:30:55;21929;VERDADERO;RT @MopTarapaca: @MopTarapaca abre a licitación pública digital la construcción de la conexión urbana del Segundo Acceso #Iquique - #AltoHo…;;;
137;TWITER;1,32143E+18;Gore_Tarapaca;10;Iquique, Chile;28-10-2020 12:30:39;21929;VERDADERO;RT @CorfoTarapaca: ??Te recordamos ya puedes postular al programa Bienes Públicos #Tarapacá. Participa con soluciones para abordar fallas de…;;;
138;TWITER;1,32143E+18;Gore_Tarapaca;6;Iquique, Chile;28-10-2020 12:29:28;21929;VERDADERO;RT @IPSTarapaca: ¿Necesitas información sobre algún beneficio del Estado? Revisa qué trámites y consultas puedes hacer en línea en https://…;;;
139;TWITER;1,32143E+18;Gore_Tarapaca;9;Iquique, Chile;28-10-2020 12:26:33;21929;VERDADERO;RT @minvutarapaca: ?? ¡¡RECUERDA!! Hasta el viernes 30 de octubre a las 14 horas, hay que contar con el ahorro en la cuenta para la vivienda…;;;
140;TWITER;1,32143E+18;Gore_Tarapaca;11;Iquique, Chile;28-10-2020 12:25:50;21929;VERDADERO;RT @RCivil_Tarapaca: Como cada miércoles, hoy en Oficina de Sotomayor 708 en #Iquique entregamos orientación en materias de derecho sucesor…;;;
141;TWITER;1,32143E+18;Gore_Tarapaca;9;Iquique, Chile;28-10-2020 12:25:29;21929;VERDADERO;RT @RCivil_Tarapaca: Hoy miércoles 28 de octubre todas nuestras oficinas en #Tarapacá atienden en forma normal. Recuerda siempre asistir co…;;;
142;TWITER;1,32142E+18;Gore_Tarapaca;8;Iquique, Chile;28-10-2020 11:38:56;21929;VERDADERO;RT @Sencetarapaca: ?? EN VIVO | Este jueves 29 responderemos todas tus preguntas sobre el #SubsidioAlEmpleo. Conéctate a las 14.30 horas a l…;;;
143;TWITER;1,32141E+18;Gore_Tarapaca;8;Iquique, Chile;28-10-2020 11:30:0;21929;VERDADERO;"RECUERDA ? | No importa en qué etapa esté tu comuna, SIEMPRE debes tomar los resguardos necesarios para el autocuidado.

? Respeta el toque de queda.?
? Usa mascarilla. ??
? Mantén la distancia física. ??????????
? Lava tus manos y usa alcohol gel. ??

#CuidémonosEntreTodos https://t.co/I6Vu3NNgMD";;;
144;TWITER;1,32123E+18;Gore_Tarapaca;39;Iquique, Chile;27-10-2020 23:36:51;21929;VERDADERO;"RT @GobiernodeChile: ?? IMPORTANTE: 
Este sábado 31 de octubre y domingo 1 de noviembre, todos los cementerios del país permanecerán CERRADO…";;;
145;TWITER;1,32123E+18;Gore_Tarapaca;12;Iquique, Chile;27-10-2020 23:36:46;21929;VERDADERO;RT @INJUVTarapaca: ??| En #INHub, directores Patricio Burg @sercoteciquique y César Villanueva @CorfoTarapaca conocen detalles de programas…;;;
146;TWITER;1,32123E+18;Gore_Tarapaca;3;Iquique, Chile;27-10-2020 23:36:28;21929;VERDADERO;"RT @sernatur_1: ¿Tienes ganas de viajar?

En Sernatur  Tarapacá, todos los días compartimos algunas ideas de los paisajes y atractivos que…";;;
147;TWITER;1,32123E+18;Gore_Tarapaca;11;Iquique, Chile;27-10-2020 23:36:15;21929;VERDADERO;RT @sercoteciquique: Esta tarde director @patricioburgl junto al director de @CorfoTarapaca César Villanueva, se reunieron para conocer InH…;;;
148;TWITER;1,3212E+18;Gore_Tarapaca;3;Iquique, Chile;27-10-2020 21:30:0;21929;VERDADERO;"? ¿Sabías que cerca de 137 mil personas no han cobrado el Aporte Familiar Permanente, Bono Ayuda Familiar y el Bono COVID-19 ??? 

Queremos que #NoPierdasTuBono, por eso te invitamos a revisar desde el 06 de noviembre si eres beneficiario en ??https://t.co/6zxvd3mqVA #Tarapacá https://t.co/83ShawI2EH";;;
149;TWITER;1,32119E+18;Gore_Tarapaca;4;Iquique, Chile;27-10-2020 20:47:26;21929;VERDADERO;"RT @sernatur_1: ¿Conoces los Petroglifos de Chillaiza?

Estamos trabajando para reactivar el turismo en nuestra región, para cuando podamos…";;;
150;TWITER;1,32119E+18;Gore_Tarapaca;12;Iquique, Chile;27-10-2020 20:47:7;21929;VERDADERO;"RT @Salud_Responde: Campaña #VacunaciónContraElSarampión
Cada 5 años nuestro país refuerza la protección contra esta enfermedad con una dos…";;;
151;TWITER;1,32119E+18;Gore_Tarapaca;2;Iquique, Chile;27-10-2020 20:46:48;21929;VERDADERO;RT @PDI_Tarapaca: Si eres testigo de alguno de estos delitos contra la Salud Pública, durante la #Pandemia por #Covid_19, contáctanos en fo…;;;
152;TWITER;1,32119E+18;Gore_Tarapaca;2;Iquique, Chile;27-10-2020 20:46:23;21929;VERDADERO;RT @ProdemuTarapaca: Con la visita al Centro de Investigación y Desarrollo Agrupecuario en #PozoAlmonte concluyó la Gira Técnica de la Mesa…;;;
153;TWITER;1,32119E+18;Gore_Tarapaca;8;Iquique, Chile;27-10-2020 20:45:53;21929;VERDADERO;RT @IPSTarapaca: #IPSenTerreno - Nuestra DR @PBoyardi visita nuestra sucursal en #PozoAlmonte para verificar en terreno las medidas sanitar…;;;
154;TWITER;1,32119E+18;Gore_Tarapaca;35;Iquique, Chile;27-10-2020 20:45:26;21929;VERDADERO;RT @Senda_Tarapaca: @DirectorSenda Claudio Jiménez participa en reunión de trabajo del Colegio Rupanic de #AltoHospicio, junto al equipo ed…;;;
155;TWITER;1,32119E+18;Gore_Tarapaca;5;Iquique, Chile;27-10-2020 20:43:44;21929;VERDADERO;RT @SeremiSalud_I: ???? Revisamos la situación de los migrantes en #Huara para garantizar las condiciones sanitarias y el cumplimiento de c…;;;
156;TWITER;1,32119E+18;Gore_Tarapaca;0;Iquique, Chile;27-10-2020 20:40:2;21929;VERDADERO;@JaimeZa66593840 @MTTTarapaca Hola. Los viajes interregionales están permitidos para zonas en fase 3 hacia adelante. Iquique está en fase 2. En el caso de que cuente con el salvoconducto respectivo, puede viajar desde Stgo. a Iquique.;JaimeZa66593840;;
157;TWITER;1,32119E+18;Gore_Tarapaca;1;Iquique, Chile;27-10-2020 20:35:18;21929;VERDADERO;RT @minvutarapaca: Ingresa a https://t.co/KzLDBaFENS y revisa los resultados del tercer cierre parcial del subsidio Arriendo Especial  Clas…;;;
158;TWITER;1,32119E+18;Gore_Tarapaca;5;Iquique, Chile;27-10-2020 20:35:6;21929;VERDADERO;RT @MinagriTarapaca: El Seremi Fernando @Chiffelle visitó en #Colchane a Felino Challapa, agricultor de #Cotasaya, quien mantiene cultivos…;;;
159;TWITER;1,32119E+18;Gore_Tarapaca;0;Iquique, Chile;27-10-2020 20:32:6;21929;VERDADERO;@basibg @MAngelQuezada @min_interior @gob_iquique @Tamarugalgob @Jussef_Araya @AlvaroJofre @jedenatarapaca @ministeriosalud @SeremiSalud_I @Saludtarapaca Hola. Así como se van sumando nuevos casos activos diariamente, también se van restando aquellos casos que se recuperan, por eso es una cifra que varía constantemente.;basibg;Iquique, Tarapacá;
160;TWITER;1,32118E+18;Gore_Tarapaca;10;Iquique, Chile;27-10-2020 20:6:5;21929;VERDADERO;RT @SubseEdSuperior: ?? Si estás en 4º medio, egresaste de la enseñanza media o ya eres estudiante de la Educación Superior, postula para ac…;;;
161;TWITER;1,32118E+18;Gore_Tarapaca;3;Iquique, Chile;27-10-2020 19:57:8;21929;VERDADERO;"RECUERDA ?? | Este fin de semana los cementerios de nuestro país permanecerán cerrados para los visitantes. 

Comparte esta información ????  y #CuidémonosEntreTodos #Tarapacá #Iquique #Tamarugal https://t.co/3FPaebcV0h";;;
162;TWITER;1,32118E+18;Gore_Tarapaca;12;Iquique, Chile;27-10-2020 19:54:4;21929;VERDADERO;RT @Saludtarapaca: #CuidemonosEntreTodos Desde el Servicio de #Salud #Iquique en conjunto con @Hospitaliquique trabajamos comprometidos en…;;;
163;TWITER;1,32115E+18;Gore_Tarapaca;6;Iquique, Chile;27-10-2020 18:18:14;21929;VERDADERO;RT @INDAP_Tarapaca: Hoy en el marco de la #MesadelaMujerRural nos encontramos en una Gira Técnica en el #Tamarugal para que las mujeres de…;;;
164;TWITER;1,32115E+18;Gore_Tarapaca;17;Iquique, Chile;27-10-2020 18:18:1;21929;VERDADERO;"CASOS EN #TARAPACÁ ?? | Revisa las cifras entregadas por la autoridad sanitaria de este  martes 27 de octubre. ????

#Iquique #Tamarugal https://t.co/3bZ36iJRnu";;;
165;TWITER;1,32114E+18;Gore_Tarapaca;7;Iquique, Chile;27-10-2020 17:31:25;21929;VERDADERO;RT @INJUVTarapaca: ??| ¡FELICITACIONES! Romina de @SalesianosAltoH #AltoHospicio junto a Nicolás y Paloma (@injuvrm) son los ganadores de la…;;;
166;TWITER;1,32112E+18;Gore_Tarapaca;6;Iquique, Chile;27-10-2020 15:45:28;21929;VERDADERO;"RT @IPSTarapaca: ¿Sabías que puedes realizar algunos trámites de forma remota sin #ClaveÚnica?

?El bono #BodasDeOro ?????????es uno de ellos.…";;;
167;TWITER;1,3211E+18;Gore_Tarapaca;6;Iquique, Chile;27-10-2020 14:48:24;21929;VERDADERO;RT @SeremiSalud_I: ????¿Sabes qué medidas preventivas deben implementar en ferias libres para disminuir el riesgo de contagio de COVID-19?…;;;
168;TWITER;1,3211E+18;Gore_Tarapaca;2;Iquique, Chile;27-10-2020 14:48:17;21929;VERDADERO;RT @minvutarapaca: ?? Ya esta abierto el primer llamado regular al Programa de Habitabilidad Rural DS10  ??? Enfocado a mejoras de viviendas…;;;
169;TWITER;1,3211E+18;Gore_Tarapaca;10;Iquique, Chile;27-10-2020 14:48:9;21929;VERDADERO;RT @CorfoTarapaca: ??Atención pymes regionales: Este jueves 29 de octubre, a las 19:00 horas, los invitamos al webinar DFL 15 Taparacá, encu…;;;
170;TWITER;1,3211E+18;Gore_Tarapaca;7;Iquique, Chile;27-10-2020 14:47:3;21929;VERDADERO;RT @MopTarapaca: #ObrasHidráulicasMOP inició el estudio de factibilidad para una fuente propia de agua potable para abastecer a la comunida…;;;
171;TWITER;1,3211E+18;Gore_Tarapaca;66;Iquique, Chile;27-10-2020 14:46:28;21929;VERDADERO;"RT @ministeriosalud: [HILO] Balance Diario #COVID_19 – martes 27 de octubre

El Ministerio de Salud informa los casos totales confirmados d…";;;
172;TWITER;1,3211E+18;Gore_Tarapaca;5;Iquique, Chile;27-10-2020 14:30:0;21929;VERDADERO;"NOTICIAS ?? | #Tarapacá podría contar con buses de estándar metropolitano.

Más detalles en ?? https://t.co/zu2LnSlbKW https://t.co/UHY8XMa3TH";;;
173;TWITER;1,32109E+18;Gore_Tarapaca;5;Iquique, Chile;27-10-2020 13:59:32;21929;VERDADERO;"RT @IPSTarapaca: ¡Atención amig@s de ????????????????????!

Antes de ir a nuestras sucursales a solicitar la #PermanenciaDefinitiva, revisa el listad…";;;
174;TWITER;1,32109E+18;Gore_Tarapaca;4;Iquique, Chile;27-10-2020 13:50:51;21929;VERDADERO;RT @MineconTarapaca: Descubre ??https://t.co/jwJRTZpm1u, la vitrina donde mostrar tu negocio, captar nuevos clientes y aprender a digitaliza…;;;
175;TWITER;1,32109E+18;Gore_Tarapaca;10;Iquique, Chile;27-10-2020 13:49:41;21929;VERDADERO;RT @Saludtarapaca: #CuidémonoEntreTodos En el contexto d los nuevos protocolos d bioseguridad Servicio #Salud #Iquique junto a Atención Pri…;;;
176;TWITER;1,32107E+18;Gore_Tarapaca;4;Iquique, Chile;27-10-2020 13:0:1;21929;VERDADERO;"???? La nueva Constitución será redactada por una Convención Constituyente integrada por 155 miembros que se elegirán por votación popular, el próximo 11 de abril de 2021 ?

Entérate de todos los detalles del Proceso Constituyente ?? https://t.co/GFkBzt3fgc #ChileConstituyente https://t.co/zG3IhjEKWM";;;
177;TWITER;1,32107E+18;Gore_Tarapaca;16;Iquique, Chile;27-10-2020 12:40:54;21929;VERDADERO;RT @Mineduc: Si tu sueño es educar ??????????, y obtuviste más de 600 puntos en la Prueba de Transición para la Admisión Universitaria (PDT), t…;;;
178;TWITER;1,32107E+18;Gore_Tarapaca;2;Iquique, Chile;27-10-2020 12:39:33;21929;VERDADERO;"RT @sercoteciquique: ??¡Aprende junto a Facebook, Google, Linio, Mercado Libre y otros aliados de Compra Pyme! 

Ingresa a https://t.co/PqBy…";;;
179;TWITER;1,32107E+18;Gore_Tarapaca;6;Iquique, Chile;27-10-2020 12:35:44;21929;VERDADERO;"RT @IPSTarapaca: #CuidémonosEntreTodos - Ya estamos atendiendo??Te recordamos nuestros horarios ????

?#Iquique, #AltoHospicio y #PozoAlmonte…";;;
180;TWITER;1,32107E+18;Gore_Tarapaca;10;Iquique, Chile;27-10-2020 12:26:32;21929;VERDADERO;"RT @RCivil_Tarapaca: [ATENCIÓN] Este martes 27 de octubre todas las oficinas de #Tarapacá están atendiendo. Revisa esta información:
#Iquiq…";;;
181;TWITER;1,32106E+18;Gore_Tarapaca;10;Iquique, Chile;27-10-2020 11:52:45;21929;VERDADERO;"RT @MTTTarapaca: ??#MTTInforma Estado de los vuelos para el día de hoy.

?? Recuerda que la comuna se mantiene en etapa de transición y es…";;;
182;TWITER;1,32106E+18;Gore_Tarapaca;6;Iquique, Chile;27-10-2020 11:52:38;21929;VERDADERO;El intendente @MAngelQuezada se reunió con el ministerio de @meconomia, los intendentes del país y los seremis de esta cartera, donde se plantearon los avances del plan Paso a Paso y las próximas medidas e iniciativas de reactivación económica en cada territorio. https://t.co/0KrtnZDaYH;;;
183;TWITER;1,32106E+18;Gore_Tarapaca;10;Iquique, Chile;27-10-2020 11:45:4;21929;VERDADERO;RT @minvutarapaca: ?? ¡¡ATENCIÓN!! En noviembre (tercera semana) se iniciará el segundo llamado del #SubsidioClaseMedia DS1 ??? Importante re…;;;
184;TWITER;1,32105E+18;Gore_Tarapaca;10;Iquique, Chile;27-10-2020 11:38:39;21929;VERDADERO;RT @Sencetarapaca: ¿Tienes una pregunta o sobre nuestros subsidios al Empleo, Empleo Joven o Bono Trabajo de la Mujer? ¿Quieres ser benefic…;;;
185;TWITER;1,32105E+18;Gore_Tarapaca;20;Iquique, Chile;27-10-2020 11:37:14;21929;VERDADERO;"RT @Armada_IVZN: CONTROLES NOCTURNOS EN IQUIQUE
Controles nocturnos efectuados en Av. Salvador Allende de #Iquique dejaron un saldo de 17 d…";;;
186;TWITER;1,32105E+18;Gore_Tarapaca;4;Iquique, Chile;27-10-2020 11:30:0;21929;VERDADERO;"MUCHA ATENCIÓN ?? | De cada uno de nosotros depende seguir avanzando en las etapas del plan Paso a Paso. ? Para ello, es importante que incorporemos hábitos y así, evitar contagiarnos de Covid.

Ten en cuenta las siguientes recomendaciones al salir de casa y al volver. ???????????? https://t.co/c21KIDK32W";;;
187;TWITER;1,32085E+18;Gore_Tarapaca;5;Iquique, Chile;26-10-2020 22:6:19;21929;VERDADERO;"RT @MTTTarapaca: #MTTInforma ¿La patente de tu vehículo termina en 3?? y 4???

Te recordamos que tienes esta semana para renovar la #Revisi…";;;
188;TWITER;1,32083E+18;Gore_Tarapaca;3;Iquique, Chile;26-10-2020 20:58:29;21929;VERDADERO;"RT @MindepTarapaca: A RELAJARSE!

Es un momento de tranquilidad en #EntrenaEnCasa... llegó el momento de hacer yoga... a cargo de la instru…";;;
189;TWITER;1,32083E+18;Gore_Tarapaca;32;Iquique, Chile;26-10-2020 20:52:20;21929;VERDADERO;RT @MTTChile: #MTTInforma?? Un estudio de la Universidad de Guangzhou, China ????, determinó que existe un 0,1% de probabilidad de contagiarse…;;;
190;TWITER;1,32083E+18;Gore_Tarapaca;3;Iquique, Chile;26-10-2020 20:50:56;21929;VERDADERO;RT @tarapacamma: Atención ?? | Súmate a Reacciona por el clima de la zona norte para que juntos trabajemos por nuestra zona y desafíos medio…;;;
191;TWITER;1,32083E+18;Gore_Tarapaca;3;Iquique, Chile;26-10-2020 20:48:40;21929;VERDADERO;"RT @sercoteciquique: ??¡Atención pymes! 

Si aún no te has inscrito en Compra Pyme, no dejes pasar esta oportunidad. Ingresa a https://t.co/…";;;
